_id,timestamp,insert,delete,update,access,invalid_access,corruption_file,sensitive_data_masking,target1,target2,target3,target4
65d1bb9aea2df64ae7c0b769,2024-02-23T08:06:06.270Z,14,37,83,38,98,79,75,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b76a,2024-02-23T08:07:06.270Z,62,30,93,76,16,22,9,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b76b,2024-02-23T08:08:06.270Z,1,69,44,58,72,97,84,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b76c,2024-02-23T08:09:06.270Z,12,37,5,34,97,57,97,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b76d,2024-02-23T08:10:06.270Z,26,15,18,77,17,53,57,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b76e,2024-02-23T08:11:06.270Z,6,32,2,66,77,77,10,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b76f,2024-02-23T08:12:06.270Z,82,12,42,20,73,82,77,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b770,2024-02-23T08:13:06.270Z,38,44,72,42,32,50,1,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b771,2024-02-23T08:14:06.270Z,90,39,77,38,21,31,79,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b772,2024-02-23T08:15:06.270Z,46,4,82,65,99,88,88,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b773,2024-02-23T08:16:06.270Z,46,94,58,25,23,12,98,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b774,2024-02-23T08:17:06.270Z,4,41,56,56,100,87,22,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b775,2024-02-23T08:18:06.270Z,13,17,30,67,22,86,16,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b776,2024-02-23T08:19:06.270Z,18,79,37,63,66,98,79,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b777,2024-02-23T08:20:06.270Z,73,12,23,100,95,0,78,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b778,2024-02-23T08:21:06.270Z,83,54,79,55,79,75,6,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b779,2024-02-23T08:22:06.270Z,100,3,34,30,41,26,58,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b77a,2024-02-23T08:23:06.270Z,71,72,43,44,29,3,8,bulk_deletion,credential_misuse,clean_data,clean_data
65d1bb9aea2df64ae7c0b77b,2024-02-23T08:24:06.270Z,8,28,94,94,41,85,89,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b77c,2024-02-23T08:25:06.270Z,88,86,2,57,17,65,61,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b77d,2024-02-23T08:26:06.270Z,22,49,59,30,10,41,5,bulk_deletion,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b77e,2024-02-23T08:27:06.270Z,98,0,42,67,17,100,50,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b77f,2024-02-23T08:28:06.270Z,33,83,73,78,87,96,53,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b780,2024-02-23T08:29:06.270Z,90,94,51,18,89,66,15,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b781,2024-02-23T08:30:06.270Z,43,88,66,14,67,98,86,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b782,2024-02-23T08:31:06.270Z,41,50,62,52,60,27,39,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b783,2024-02-23T08:32:06.270Z,29,41,0,57,37,9,54,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b784,2024-02-23T08:33:06.270Z,55,10,89,90,91,60,36,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b785,2024-02-23T08:34:06.270Z,84,21,99,11,100,4,25,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b786,2024-02-23T08:35:06.270Z,62,72,61,21,14,29,19,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b787,2024-02-23T08:36:06.270Z,31,99,89,0,37,72,35,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b788,2024-02-23T08:37:06.270Z,67,55,38,92,64,83,4,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b789,2024-02-23T08:38:06.270Z,65,37,1,26,47,91,83,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b78a,2024-02-23T08:39:06.270Z,71,46,32,41,26,64,39,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b78b,2024-02-23T08:40:06.270Z,12,48,17,77,38,32,99,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b78c,2024-02-23T08:41:06.270Z,20,21,75,11,3,17,75,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b78d,2024-02-23T08:42:06.270Z,37,70,17,15,4,8,71,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b78e,2024-02-23T08:43:06.270Z,83,36,9,43,16,71,46,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b78f,2024-02-23T08:44:06.270Z,9,93,13,34,57,30,32,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b790,2024-02-23T08:45:06.270Z,67,63,81,76,81,75,79,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b791,2024-02-23T08:46:06.270Z,15,61,88,31,21,79,20,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b792,2024-02-23T08:47:06.270Z,58,13,83,23,77,93,45,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b793,2024-02-23T08:48:06.270Z,5,33,69,53,31,2,24,bulk_deletion,credential_misuse,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b794,2024-02-23T08:49:06.270Z,41,9,71,28,95,2,15,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b795,2024-02-23T08:50:06.270Z,95,25,36,51,94,85,6,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b796,2024-02-23T08:51:06.270Z,39,14,21,30,84,34,11,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b797,2024-02-23T08:52:06.270Z,91,33,31,100,35,67,86,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b798,2024-02-23T08:53:06.270Z,84,30,84,88,78,22,7,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b799,2024-02-23T08:54:06.270Z,83,47,26,19,6,18,52,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b79a,2024-02-23T08:55:06.270Z,32,97,61,12,2,88,90,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b79b,2024-02-23T08:56:06.270Z,97,2,65,43,52,16,44,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b79c,2024-02-23T08:57:06.270Z,45,90,22,90,69,87,5,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b79d,2024-02-23T08:58:06.270Z,82,27,50,50,100,0,8,credential_misuse,clean_data,clean_data,clean_data
65d1bb9aea2df64ae7c0b79e,2024-02-23T08:59:06.270Z,45,49,45,21,16,63,54,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b79f,2024-02-23T09:00:06.270Z,20,28,94,73,70,39,51,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7a0,2024-02-23T09:01:06.270Z,87,88,41,73,72,100,27,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7a1,2024-02-23T09:02:06.270Z,57,23,53,55,34,70,86,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7a2,2024-02-23T09:03:06.270Z,1,20,92,59,34,97,29,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7a3,2024-02-23T09:04:06.270Z,2,9,20,84,53,10,97,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7a4,2024-02-23T09:05:06.270Z,19,21,23,54,4,71,25,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b7a5,2024-02-23T09:06:06.270Z,85,59,83,4,36,79,17,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7a6,2024-02-23T09:07:06.270Z,16,62,19,70,94,9,16,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7a7,2024-02-23T09:08:06.270Z,35,38,46,11,89,69,31,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7a8,2024-02-23T09:09:06.270Z,48,46,88,41,43,16,41,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7a9,2024-02-23T09:10:06.270Z,43,96,22,86,39,77,20,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7aa,2024-02-23T09:11:06.270Z,36,31,82,80,60,51,67,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ab,2024-02-23T09:12:06.270Z,98,38,7,11,63,96,32,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ac,2024-02-23T09:13:06.270Z,32,38,7,43,3,18,9,bulk_deletion,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b7ad,2024-02-23T09:14:06.270Z,87,50,9,1,99,49,41,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ae,2024-02-23T09:15:06.270Z,92,27,22,14,25,59,0,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b7af,2024-02-23T09:16:06.270Z,87,8,24,9,25,60,51,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7b0,2024-02-23T09:17:06.270Z,60,28,52,81,96,46,15,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7b1,2024-02-23T09:18:06.270Z,4,19,13,58,6,40,69,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b7b2,2024-02-23T09:19:06.270Z,42,16,43,94,67,88,1,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b7b3,2024-02-23T09:20:06.270Z,22,31,47,81,6,98,35,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7b4,2024-02-23T09:21:06.270Z,92,48,74,42,12,41,55,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7b5,2024-02-23T09:22:06.270Z,55,8,48,2,45,78,72,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7b6,2024-02-23T09:23:06.270Z,73,45,59,84,23,0,68,bulk_deletion,credential_misuse,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7b7,2024-02-23T09:24:06.270Z,48,63,96,44,65,40,89,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7b8,2024-02-23T09:25:06.270Z,20,68,79,25,20,45,12,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7b9,2024-02-23T09:26:06.270Z,32,85,75,83,41,69,0,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b7ba,2024-02-23T09:27:06.270Z,61,27,18,85,30,56,53,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7bb,2024-02-23T09:28:06.270Z,85,13,91,32,42,46,57,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7bc,2024-02-23T09:29:06.270Z,91,56,4,61,26,42,16,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7bd,2024-02-23T09:30:06.270Z,92,63,100,24,79,14,90,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7be,2024-02-23T09:31:06.270Z,93,38,87,92,23,5,93,bulk_deletion,credential_misuse,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7bf,2024-02-23T09:32:06.270Z,32,46,100,96,38,69,43,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7c0,2024-02-23T09:33:06.270Z,76,87,87,81,19,18,59,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7c1,2024-02-23T09:34:06.270Z,17,99,85,37,90,35,15,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7c2,2024-02-23T09:35:06.270Z,96,96,33,62,50,68,31,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7c3,2024-02-23T09:36:06.270Z,59,47,34,65,92,63,4,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b7c4,2024-02-23T09:37:06.270Z,52,11,2,33,82,73,78,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7c5,2024-02-23T09:38:06.270Z,4,72,65,59,85,84,37,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7c6,2024-02-23T09:39:06.270Z,39,5,3,59,77,18,38,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7c7,2024-02-23T09:40:06.270Z,34,75,50,83,38,58,9,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b7c8,2024-02-23T09:41:06.270Z,80,8,64,5,21,88,26,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7c9,2024-02-23T09:42:06.270Z,79,5,83,83,95,14,18,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7ca,2024-02-23T09:43:06.270Z,76,42,64,98,36,83,73,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7cb,2024-02-23T09:44:06.270Z,27,66,66,10,12,33,63,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7cc,2024-02-23T09:45:06.270Z,41,53,91,34,74,66,54,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7cd,2024-02-23T09:46:06.270Z,25,66,53,92,92,95,13,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ce,2024-02-23T09:47:06.270Z,82,75,14,24,4,61,96,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7cf,2024-02-23T09:48:06.270Z,64,35,31,20,5,52,66,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7d0,2024-02-23T09:49:06.270Z,98,53,37,46,29,93,92,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7d1,2024-02-23T09:50:06.270Z,91,60,67,56,14,30,33,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7d2,2024-02-23T09:51:06.270Z,85,93,24,69,96,58,82,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7d3,2024-02-23T09:52:06.270Z,52,85,68,94,12,73,1,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b7d4,2024-02-23T09:53:06.270Z,64,65,96,72,64,26,21,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7d5,2024-02-23T09:54:06.270Z,23,58,11,14,45,65,80,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7d6,2024-02-23T09:55:06.270Z,82,42,15,52,19,48,77,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7d7,2024-02-23T09:56:06.270Z,51,5,7,51,64,56,9,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b7d8,2024-02-23T09:57:06.270Z,20,31,25,45,96,55,17,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7d9,2024-02-23T09:58:06.270Z,29,21,3,90,87,42,51,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7da,2024-02-23T09:59:06.270Z,97,30,81,89,4,27,80,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b7db,2024-02-23T10:00:06.270Z,19,16,36,56,47,72,96,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7dc,2024-02-23T10:01:06.270Z,41,65,2,61,34,89,65,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7dd,2024-02-23T10:02:06.270Z,18,47,46,11,45,39,38,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7de,2024-02-23T10:03:06.270Z,56,49,42,47,33,91,46,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7df,2024-02-23T10:04:06.270Z,75,69,60,69,17,74,77,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7e0,2024-02-23T10:05:06.270Z,38,85,20,45,35,90,97,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7e1,2024-02-23T10:06:06.270Z,87,2,9,19,86,0,74,credential_misuse,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b7e2,2024-02-23T10:07:06.270Z,67,6,87,0,52,26,32,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7e3,2024-02-23T10:08:06.270Z,85,23,73,14,16,98,25,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7e4,2024-02-23T10:09:06.270Z,60,3,69,57,12,47,97,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7e5,2024-02-23T10:10:06.270Z,91,58,66,79,22,3,54,bulk_deletion,credential_misuse,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7e6,2024-02-23T10:11:06.270Z,5,84,6,5,41,20,57,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7e7,2024-02-23T10:12:06.270Z,0,93,94,88,42,59,74,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7e8,2024-02-23T10:13:06.270Z,36,51,76,49,79,68,79,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7e9,2024-02-23T10:14:06.270Z,85,95,95,98,82,46,20,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ea,2024-02-23T10:15:06.270Z,89,9,97,19,23,82,9,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b7eb,2024-02-23T10:16:06.270Z,67,83,71,22,16,85,62,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ec,2024-02-23T10:17:06.270Z,79,76,94,17,86,77,97,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ed,2024-02-23T10:18:06.270Z,65,88,90,81,12,75,62,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ee,2024-02-23T10:19:06.270Z,47,82,6,31,100,51,22,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7ef,2024-02-23T10:20:06.270Z,28,78,75,31,78,68,92,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7f0,2024-02-23T10:21:06.270Z,31,11,88,34,1,84,71,corruption_file,sensitive_data_masking,clean_data,clean_data
65d1bb9aea2df64ae7c0b7f1,2024-02-23T10:22:06.270Z,6,55,22,67,46,83,19,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7f2,2024-02-23T10:23:06.270Z,34,45,60,60,61,94,6,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b7f3,2024-02-23T10:24:06.270Z,90,18,93,51,99,75,46,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7f4,2024-02-23T10:25:06.270Z,65,77,76,18,55,15,6,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b7f5,2024-02-23T10:26:06.270Z,19,89,34,96,81,56,86,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7f6,2024-02-23T10:27:06.270Z,67,6,32,40,67,69,26,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7f7,2024-02-23T10:28:06.270Z,5,23,76,31,64,8,77,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7f8,2024-02-23T10:29:06.270Z,33,25,21,38,77,55,72,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7f9,2024-02-23T10:30:06.270Z,8,53,76,92,20,48,55,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7fa,2024-02-23T10:31:06.270Z,11,29,98,43,59,32,60,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b7fb,2024-02-23T10:32:06.270Z,56,73,60,42,41,80,69,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7fc,2024-02-23T10:33:06.270Z,19,44,55,25,67,83,17,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7fd,2024-02-23T10:34:06.270Z,45,51,15,42,26,74,46,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b7fe,2024-02-23T10:35:06.270Z,47,92,73,87,22,62,8,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b7ff,2024-02-23T10:36:06.270Z,78,81,41,45,48,23,82,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b800,2024-02-23T10:37:06.270Z,87,18,0,53,99,13,14,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b801,2024-02-23T10:38:06.270Z,55,52,56,52,2,31,59,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b802,2024-02-23T10:39:06.270Z,56,90,60,71,44,80,93,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b803,2024-02-23T10:40:06.270Z,42,97,87,84,3,90,21,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b804,2024-02-23T10:41:06.270Z,53,69,27,20,5,51,8,bulk_deletion,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b805,2024-02-23T10:42:06.270Z,94,82,47,0,45,80,8,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b806,2024-02-23T10:43:06.270Z,23,5,93,7,45,72,93,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b807,2024-02-23T10:44:06.270Z,84,68,74,93,35,48,59,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b808,2024-02-23T10:45:06.270Z,29,83,61,62,34,30,21,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b809,2024-02-23T10:46:06.270Z,44,41,16,26,22,19,88,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b80a,2024-02-23T10:47:06.270Z,32,80,67,79,50,28,58,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b80b,2024-02-23T10:48:06.270Z,10,95,56,2,66,6,73,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b80c,2024-02-23T10:49:06.270Z,46,94,80,93,4,92,19,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b80d,2024-02-23T10:50:06.270Z,1,64,36,1,36,73,42,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b80e,2024-02-23T10:51:06.270Z,78,66,13,52,83,14,7,bulk_deletion,credential_misuse,corruption_file,clean_data
65d1bb9aea2df64ae7c0b80f,2024-02-23T10:52:06.270Z,19,100,65,90,8,37,11,bulk_deletion,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b810,2024-02-23T10:53:06.270Z,35,19,74,10,21,92,18,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b811,2024-02-23T10:54:06.270Z,19,25,93,55,28,7,1,credential_misuse,corruption_file,clean_data,clean_data
65d1bb9aea2df64ae7c0b812,2024-02-23T10:55:06.270Z,78,29,77,27,87,54,49,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b813,2024-02-23T10:56:06.270Z,59,12,15,30,76,87,55,credential_misuse,corruption_file,sensitive_data_masking,clean_data
65d1bb9aea2df64ae7c0b814,2024-02-23T10:57:06.270Z,48,84,26,99,39,41,27,bulk_deletion,credential_misuse,corruption_file,sensitive_data_masking
65d1bb9aea2df64ae7c0b815,2024-02-23T10:58:06.270Z,46,81,53,46,93,1,40,bulk_deletion,credential_misuse,sensitive_data_masking,clean_data
